,main_category,Pricing,product_name,seller_name,quantity,Discount_applicable
1412431,Women's Apparel,18.33792757,Emily Gamis Kaftan Original By Mieux,aim2,70325.04753,Yes
332984,Home & Living,10.55857744,Sensitive Beauty Shop Ground Mat Door Mat,aiyun,27293.45182,Yes
1820428,Mobile & Gadgets,94.42868997,Industrial Fan 3in1 Niko 1831,mygioc,83329.99273,No
33568,Men's Shoes,23.26594189,The Cheapest Toyobo Long Black Boots,rajabo,75077.29271,Yes
920881,Jewellery & Accessories,999.2688332,Hermes Blue & Gold Wristband,darre,86228.40584,Yes
128918,Women's Apparel,10.21247378,Ma- Redi Home 2 Days Lg Bertha Dress Hq,butiktana,106615.109,No
1020717,Men's Shoes,19.17172091,Low To Help Men's Shoes Tide Men's Peas Shoes,hsym,34933.81083,No
727682,Jewellery & Accessories,19.6009628, love lovers fashion Necklace Pendant gzsh523dz,peaelect,85970.69291,No
1960652,Home & Living,10.12273019,Garbath 260004 Toilet Brush Holder,hardwarec,93653.622,Yes
511274,"Toys, Kids & Babies",19.07113822,Mpasi Baby Food Baby Processor Manuall,choiriya,54234.4044,No
1090750,Women's Apparel,47.66625479,Sis Live Notes Ing1412,nhfashionpu,43410.67515,Yes
1435202,Home & Living,10.98281698,Mop Rack Free Punch Multifunctional Mop Rack Hook,lvlv,17208.32734,Yes
1006316,Beauty & Personal Care,33.41216399,ANTI REDNESS SOLUTION,mardianai,15807.47513,Yes
1249071,Food & Beverages,13.60343386,[1KG] Emborg Easy Topping Shredded Cheddar IQF,foodie,38915.68205,Yes
288284,Women's Apparel,8.990919283,"Daster Cotton Motive Cartoon Characters, All Size",bwtsh,11223.62194,Yes
1211501,Women's Apparel,34.30222422,Women's Short Bread Thick Cotton Down Jacket,aaa1,107588.7055,No
1700853,Women's Bags,16.51221288,(Instock) Royal carriage Long Wallet,glitte,47357.73534,No
974953,Hobbies & Books,21.07088985,Nursing Book Of The Selective Of Doctor Edition 5,jendela,25589.78571,No
1847055,Women's Apparel,19.0448581,Women's Korea Cotton Two-piece Suit,marina,31255.61857,Yes
811168,Watches,143.4814543,Seiko Sports 5 Automatic Nylon Watch,ninetee,25361.41787,Yes
1924593,Women's Shoes,11.27559286,Sandals Women's Shoes Wedge Jelly Plastic Non-slip,chaonvsh,12813.30189,No
137744,Computers & Peripherals,234.7328918,"LG 24MB37PY-B 24"" IPS LED Monitor (Brand NEW)",laptopfac,106150.3476,Yes
1703942,Home & Living,19.0972688,Thickening Tatami Mattress Child Single Double,yongyuans,49564.95711,No
1309508,Beauty & Personal Care,14.08852231,BIOAQUA carbonated bubble clay mask(net:100g),billy0,19102.05556,No
1747556,Women's Apparel,14.94212106,High Collar Long Sleeve Sweater Hip Hop,ct520,104264.389,No
738453,Women's Apparel,50.42389846,Neu Hayu Aposhayu Mor Top Cashayu D052 & @ Black,neumoroffic,106063.5556,No
211013,Home & Living,11.64615592,Nepalese handmade copper enamel Buddha bowl 10.5CM,volcan,30334.60206,Yes
331663,Men's Wear,14.33303951,Camp Long Sleeve Shirt... @ 89 Gray... @ Eqp,newdewa,58076.6085,No
451383,Home & Living,26.62146432,Kitchen Shelf Wall Mounted Rack Seasoning Supplies,aqam,102172.2215,No
1313912,Jewellery & Accessories,16.73230024,Sen Department Of Leather Case Female Head Rope,tgbrf,48202.9894,Yes
678431,Kids Fashion,9.172470992,Children's Snow Boots Girls Boots Warm Plus Velvet,ouyanfe,33795.52254,Yes
323080,Beauty & Personal Care,8.48901267,Egy; New Hayu 93; V Inz -@ Scrub Black Spice,platab,24269.48851,No
661223,Jewellery & Accessories,17.02035381,Cartoon Dinosaur Letter Baby Baseball Cap,sniuniu,84213.4423,Yes
22974,Jewellery & Accessories,10.4773085,Pompompurin Tsum Tsum Bag Charm ,cutiecov,51588.5031,No
258804,Women's Apparel,18.4222567,Stripe Bell Sleeved TOP,melly,52864.61461,No
639335,Women's Apparel,13.7825209,Gamis Mosscrepe / Gamis Hayu (without Hijab),syamila.g,58571.49361,No
1949542,Women's Apparel,16.34829184,Chessa Maxy 2 - Mutia,utomocl,77081.65446,Yes
668735,Beauty & Personal Care,9.423749747,[NEW] Bioderma Hydrabio Essence Lotion,amiam,42995.67684,No
1229226,Kids Fashion,17.32810807,Velcro White Shoes 2020 Spring And Autumn,lzs10,75451.9719,Yes
1712768,Beauty & Personal Care,36.5962665,Wonder Bath Super Vegitoks Cleanser,pingpin,79380.75272,Yes
831240,Women's Bags,15.4673443,Winter Women's Messenger Bag Underarm Bag,szshpkj,99967.67821,No
1926917,Home & Living,9.450068137,Decoupage Tissue Napkins from German / EU,papercup,73548.166,No
604488,Jewellery & Accessories,42.39722058,Orderan Mb Herlina,irsyha,83507.08401,No
1836329,Women's Apparel,13.67976741,Women's Korean Long Sleeve Retro Knit Coat,hbhtj,14298.75565,No
1995823,Home & Living,78.28059224,Nippon Paint Vinyl Silk NP YO 1132 P 5L,nipponpain,45591.2154,Yes
865459,Women's Shoes,3.730617568,Women Adjustable Orthopedic Sport Shoe Insole,gose,18986.47278,No
62243,Women's Apparel,20.26745574,Olivia Dress,raisham,20919.4568,Yes
1691942,Women's Apparel,10.81291303,Women's Short Sleeve White Loose Half Sleeve Shirt,kebl,59253.44947,No
1878353,Women's Apparel,14.90591534,Flowy Dress 8 By Lusianans A15116nvm,gamis_syar,30638.76575,No
149172,Beauty & Personal Care,9.597313778,IV Mist Aromatic Nano Oil,nazzy_,59856.55382,Yes
1752416,Women's Apparel,17.65734006,(restock) Bc2792 Off Shoulder / Sabrina Top,lafore_,109369.8735,Yes
214801,Women's Apparel,26.10279775,Home Suit Pajamas Female Long Sleeve Gold Velvet,lucien,47559.83054,Yes
1561788,Men's Wear,16.04017561,Tai Chi Pants Cotton Linen Tai Chi,xhc0,33090.82527,No
280322,Men's Shoes,6.352745446,Antarctic socks male mid-tube autumn,jinyan,55436.12905,Yes
174198,Home & Living,15.52887033,Nordic Carpet Bedroom Ins Mat Plush Cute Room,zhilia,61232.77802,Yes
1534856,Hobbies & Books,15.8984274,New - Books - Mathematics Middle School -,openboo,36534.74766,No
825376,Beauty & Personal Care,17.38870255,DETTOL (Bundle of 2) Hand Sanitizer Original 200ml,urban,95358.05856,Yes
297459,Women's Apparel,15.54545075,Women's Casual Round Neck Bottoming Shirt,baotou,19861.35526,Yes
182856,Women's Apparel,29.28923522,Anne Blouse By Wearing Klamby,safalooks_,94564.18872,No
1068984,Men's Wear,15.40486778,Koko Alfath,nawwa,43352.84298,No
253718,Sports & Outdoors,66.04734524,Adidas clover fashion trend casual sports shoes,kais,79211.94963,Yes
1530027,Kids Fashion,7.907744695,Catell Love Plain Leggings,bayilucu,97863.95462,Yes
1390592,Men's Wear,14.91619967,Fleece Jacket / Sweater / Marsmellow Buble Navy,mbeca,34952.91845,Yes
315041,Home & Living,18.70732723,Flora long sleve couple,imadulkh,20650.00179,No
725219,Jewellery & Accessories,14.84498061,Japanese Badge Zodiac Rabbit Pin Buckle Pin,gq05,48752.37623,No
1818805,"Toys, Kids & Babies",21.11204678,Lullami Baby Cream,a_g,39128.63163,No
1410986,Men's Wear,8.481451714,Men's Polyester Casual Printed Plaid Tie,xinhao,22830.45482,No
224299,Men's Wear,70.06032951,Men's Long Plus Velvet Padded Jacket,taobaog,60179.59923,Yes
155631,Women's Apparel,17.88823428,Falhayu Blouse By Oclo,sholva,33739.73245,Yes
1316996,Women's Apparel,25.20221562,Savana Dress By Greisyofficial,nilna_ka,58090.60647,Yes
441376,Kids Fashion,10.98179689,Elsa Children's Dress,kaykaypr,52756.36137,No
1870702,Women's Apparel,12.87787783,Women's Short Sleeve Casual Lace Backing Shirt,xinsheng,109332.2392,Yes
1843493,Travel & Luggage,4.361078685,My Bottle 1 Liter / My Bottle New,megama,98744.66076,Yes
140876,Miscellaneous,4.165318771,Fuel Saver Save Gas Features Fuel Shark for Car,hmon,23751.88318,Yes
440339,Home & Living,64.43239827,Aroma Mist Diffuser - FD04,bioairel,25090.68258,Yes
827739,Jewellery & Accessories,20.60422021,Golden Ring Character,bayarditemp,102046.7232,Yes
294003,Home & Living,36.84343998,Bowl Rice Japanese Style Natural Vintage,onio,106230.293,Yes
1038536,Home & Living,19.69704443,1.5m/1.8m Red Bed Sheets Red Wedding 1.5m Bed,lixiuling,32453.35479,No
1046563,Women's Apparel,11.56437824,Zoomable Lovers Plus Velvet Coat,edc92,16795.86876,No
152228,Health & Wellness,29.32264814,Funcare Probiotics Lozenge 60 Capsules/box,victor,61952.57974,Yes
1207513,Home & Living,15.96433668,Mo Mulberry Pen Diamond Tester Diamond Selector,yihom,60083.91746,Yes
336523,Women's Apparel,10.63715005,Outer K.mitsuyo Women Otr Hayu -@ 00260,harvys,50308.57535,Yes
1078897,Home & Living,18.19623398,Jdz Nordic Ins Shower Curtain Simple Bathroom Set,jdzxd610,32632.95664,Yes
825530,Women's Apparel,14.94633897,Basic Shirt Plain Motif Latest Hijab Shirt,glinks,12554.46658,Yes
1005483,Women's Apparel,17.7180621,Pp Lorita Nightgown By Sofie Standard,petty,95616.13428,Yes
1675011,Women's Apparel,31.65551612,Women Summer Cotton Belted Party Beach Long Dress,xinyunda,99025.10746,No
1638935,Men's Wear,122.9743087,Long-sleeved T-shirt Men's Fashion Sweater,aitame,36641.6968,Yes
37097,Women's Bags,13.27184863,Totebag - In The Middle Of Nowhere,filltheblanksp,74788.76667,No
1047583,Women's Apparel,19.09442735,Leopard Sleepwear Raisacloth Kheva Mauza,eleven_of,68043.13469,No
78253,Women's Apparel,12.43720596,T-shirt plain stripe motif long sleeve printing,bevas,63181.9957,No
167999,Home & Living,9.287151304,PRE ORDER FM FOR KIDS & ADULT 3PLY (50pcs),afiqahja,51065.89155,No
200562,Kids Fashion,6.613010582,Unisex Basic Jogger Pants 1 To 10 Years,frsho,107158.8189,No
1659019,Home & Living,19.18598547,Giftbox with necklace/bracelet,sisli,38892.35817,Yes
1703695,Home & Living,8.325495891,Retractable Key Chain Lanyard Reel,lame,38093.70729,No
504297,Home & Living,30.25528685,1120 (flannel) Tatami Anti-slip Mattress,hzjqa,24839.23537,Yes
1740060,Men's Wear,15.589818,Men's Batik Shirt / New Lbl 981 Men's Batik Shirt,kingbatikco,86031.23172,Yes
103759,Beauty & Personal Care,42.98944503,Serum Mask - Cailin,angel1,55290.11025,Yes
162602,Women's Shoes,34.45234137,Women's Heels - Wyh13866a,happyshoes,60816.04418,Yes
1623217,Women's Apparel,17.46968803,Zelora Set By Arken F66no21,hafidh.o,37545.58364,Yes
1690694,Jewellery & Accessories,18.61840176,Brixton full black SnapBack,sgcapc,91297.05063,Yes
1493724,Food & Beverages,13.03751957,NONGSHIM Korea Ramen Series/Cup Ramen collection,dongb,77714.22267,Yes
60451,Home & Living,8.658201448,Retro Resin Small Decorative Item Home Decoration,trendyi,74415.83096,Yes
219534,"Toys, Kids & Babies",48.07180633,Lego 70911 Penguin Arctic Roller,yosh,107053.9375,No
1869240,Home & Living,13.43666915,Accessories Holder,yoz_a,13961.11441,Yes
549128,Men's Wear,13.28353702,Latest Koko Clothes / Latest,zakkietas,34577.76477,No
1526485,"Toys, Kids & Babies",11.20303791,Wooden Fruit Stringing Beads Educational Toys,beginn,79392.8023,Yes
537852,Jewellery & Accessories,3.996854447,Worm Rubber,tokoje,12152.60768,Yes
1449635,Hobbies & Books,11.88331976,Suriname 1963 5 Gulden UNC (P-120),shyhu,17311.74461,Yes
235474,Women's Apparel,16.18017024,Arabia Mayung Negligee Short Sleeve Uk Standard,luthfaho,26848.58449,Yes
1609827,Sports & Outdoors,25.17567846,High-top Basketball Shoes Men's Sports Shoes,xhc0,91479.00289,Yes
1944517,Women's Shoes,9.78041174,New! Women's Slip On Sandals ⚔ -@ 3 Hafana Vr,gg.serba.s,74319.81405,Yes
682139,Men's Wear,15.67730567,Men's Casual Pants Stretch Cotton Trousers,asdfg,80114.80991,No
1012671,Women's Bags,26.86063236,Leather backpack in pink ,thdark,21662.32624,No
299874,Beauty & Personal Care,27.80163924,AHC minimal 10 ampoule serum 30ml,pcki,89979.90995,Yes
1635917,Watches,75.11107039,Lanccelot Romans Queen Of Dux Women's Watches,lancce,37915.27869,No
700916,Sports & Outdoors,33.20659997,Adult Women's Tai Chi Latin Dance Practice Costume,search.,82810.56703,No
1044988,Hobbies & Books,23.70335668,B174 BEYBLADE LIMIT BREAK DX SET (PREORDER),alipeq,54680.85416,Yes
205100,Women's Bags,72.01226458,Jujube Be Rich - Sushi Cars,bumyb,105151.6096,Yes
172061,Beauty & Personal Care,17.48851231,Nature Republic Pure Shine Lipstick,starry,57957.68207,Yes
1087476,Men's Shoes,51.45042785,Air Max 270 Premium Black Leather AO8283-010,hugub,36174.19035,Yes
813763,Men's Wear,22.01900634,Bape Blue Twoface,splito,49914.31071,No
1546269,Women's Apparel,17.66079665,Pregnant Women's Cotton Underwear,ka2567,51261.28945,No
1912769,Women's Apparel,15.53820911,✨Baju blouse 100% cotton for women✨,neoer,81969.64565,No
1722138,Kids Fashion,20.06675449,Children Dress Children 1 Year Old Baby 2 Dress,kuansha,79362.98569,No
632736,Women's Apparel,28.35268767,Uhayu Dress By Greenism Gamis Syari Plain,cicuts,31009.1678,Yes
688050,Mobile & Gadgets,14.69876814,Softcase Cartoon 3d Cute Doraemon Dorayaki Silicon,monmonsh,36920.46388,No
1520997,Beauty & Personal Care,49.36774173,Swisse Women's Ultivite Multivitamin,la.vie.e,107016.6467,No
1699493,Women's Shoes,13.1751618,Women Winter Warm Geek Zombie Plush Slippers,bjzhim,79497.13014,No
368681,"Toys, Kids & Babies",122.5819351,Baby Crawling Mat Thick 4 cm Children Living Room,hbgwei,18504.79739,Yes
919684,Home & Living,17.47763151,European Style Multi-function Leather Storage Box,chaiche,68385.74325,Yes
702611,Hobbies & Books,25.4916001, EXID- MINI 5th WE ,beauty,106998.9856,Yes
253237,Women's Apparel,18.86966601,Sarimbit Zizara Gamis Batik Couple,nufaclo,28241.72262,Yes
674055,Computers & Peripherals,332.8725285,Logitech MeetUp Expansion Mic,tech,109482.1756,No
433212,Home & Living,13.46215667,12pcs Christmas Tree Decoration Ornaments,blue20,21323.06111,No
1273294,Women's Apparel,14.56935991,Gamis Bali Qorina Waist Strap,viasap,40903.45807,No
1446216,Women's Bags,11.8385027,Anime Wallet Cute Cartoon Mini Coin Storage Bag,laraine,22957.64988,Yes
192483,Women's Apparel,19.85716726,Women's Pu Leather High Waist Split A-line Skirt,tianxingyux,107792.8325,Yes
70317,Home & Living,58.45762492,Four Seasons Mink Plush Sofa Cushion,laikej,49101.96176,No
162777,Home & Living,190.0682133,Orderan Stove Water Heater Stove Etc.,bintangsela,11477.55949,No
230038,Women's Apparel,32.81837538,Loose Bf 2019 Women's Students Tide Short Jacket,buman,51771.2738,Yes
1107944,Women's Apparel,25.60076184,Gamis Rauna Rk 103,yustiono,72763.58023,Yes
936377,Women's Apparel,21.58113309,Sweater Coat Loose Lazy Wind Knitted Cardigan Tide,grg6,55830.25778,No
996770,Women's Apparel,19.92173086,Malia Dress,wiwi_h,60948.4393,No
440733,Men's Wear,7.098900426,30s Distribution Shirt,rash_,73078.44491,No
1956651,Kids Fashion,13.91371156,Children's Pleated Skirt Korean Girls Plaid Skirt,hanhanji,24631.1397,No
1747464,Beauty & Personal Care,16.84105672,[FOREST N] Liposome Real Tonning Ampoule - 30ml,roseros,51744.61617,Yes
1413518,Kids Fashion,6.144941916,Sgm Milk Mother Pregnant 150 Gr,mitexp,102939.3139,Yes
433489,Health & Wellness,5.590272127,Herbamedika Mangi (contents 120 Capsules),herbamedi,14309.01981,No
111850,Men's Bags,197.2316782,New 100% genuine Gucci men's casual chest bag,ruise,41677.43152,Yes
278079,Women's Apparel,13.94161261,Yohana Allsize Busui Friendly Cotton Dress,sabrinaaf,59291.87408,Yes
501243,Women's Shoes,4.412815488,Queenlabels Women's Sandals Cross Strap Ta,queenla,90245.34074,No
835126,Jewellery & Accessories,9.391857746,Popular Alloy Rhinestone Pearl Brooch,star,56144.20013,Yes
1836232,Health & Wellness,4.061798263,Plossa Eucalyptus,graha_ko,73719.19558,No
1111289,Women's Apparel,9.932421765,Klok 4m Beautiful Gamis Monalisa Indian Black Gray,enzeli,71101.66667,No
1916514,Kids Fashion,19.3151359,Los Vagabundos T'shirt @ Shirt,gingersnaps,31747.5565,No
812256,Women's Apparel,14.99450404,Women's Chiffon Short Sleeve Vest,toulinsha,72213.72126,No
656866,Men's Wear,18.7133855,Round Neck Sweater Men's Round Neck Sweater,cdqm,80030.57336,Yes
494710,Sports & Outdoors,34.39988034,Apacs Virtus 55,j__s,76601.33497,Yes
394247,Men's Wear,13.66549795,Hush Puppies Men's Polo Shirt R751,paupau,106500.8657,Yes
1529913,Watches,14.51259825,Watches jewelry box carton box Jingmeilihe,bonnie,71191.94739,No
826476,Home & Living,96.53950069,600 G Gr Gram Lu Jiao Shuang Deer Horn Fragments,kishen,13987.11355,Yes
283176,Women's Apparel,13.96283885,Dress Midi Tie Dye Rample Women,mukenab,94168.68612,No
626189,Women's Apparel,17.48397547,Gamis Toyobo Premium - Abila Dress By Fania Hijab,vasthijab,103953.194,No
1760208,Women's Apparel,16.80907005,Plus Size Women's Loose Plus Velvet Thick Coat,uny258,95372.33179,Yes
1474363,Women's Apparel,8.95950038,Bali Busui Negligee 0928 Only The Night Is Only,stefashi,50190.62496,No
978764,Women's Apparel,16.70732902,Gowes Set Sports Jumbo By Dharya,titus_nov,16105.98333,No
885834,Home & Living,7.470455831,Warm Life Deco Stamp Seal With Inkpad,krstati,107113.3966,Yes
792472,Men's Wear,14.37567262,Blend 6cm Tie Work Formal Casual Plaid Pattern,ftftf,55294.59976,Yes
307884,Home & Living,3.535451665,Plung 1 Hayu 2,belawab,85868.21158,Yes
1918095,Home & Living,16.54476196,3pcs 12.9inch Rectangular Plastic Tissue Box,hhhw12,96191.417,No
1253959,Kids Fashion,12.02480542,Princess Original Jpuff Children's Tutu Dress,jpuff,53948.84391,Yes
1031721,Food & Beverages,18.96964952,Cream Puffs,wani,109569.8622,Yes
1400796,Kids Fashion,12.12010873,Baby Girl Kids 3 T-shirt Suit @ 18bln,albana_,48766.89762,No
378256,Mobile & Gadgets,11.23359645,12 Pin Charging Board Port With Cable For PS4,huag,92868.52282,Yes
1507742,Women's Apparel,15.64742696,🔥HOT SALE🔥[MURAH BERKUALITI] Telekung Alisa,sefiyya,79549.85727,Yes
1059383,"Toys, Kids & Babies",12.03064337,Little Ponny's Projection Watches,golde,76342.46915,No
1227712,Women's Apparel,14.58028522,Women's Cartoon Long Sleeve Chiffon Shorts,jinmengc,81549.75362,Yes
1738520,Beauty & Personal Care,2.24084092,"Laneige
White Dew Sherbet Cream",yoky9,69469.13739,Yes
1333415,Women's Apparel,30.59602954,Kamisha Dress By Greenism,intan6,93405.83058,No
1062372,Sports & Outdoors,33.87103259,Futsal Futsal Futsal In,brandons,99294.86432,Yes
544565,Jewellery & Accessories,10.19172078,Short Natural Afro AISIHAIR Kinky Curly Wigs,rainlo,101422.6605,No
817977,Automotive,20.91729619,Front Shell Honda Beat Th 2013 2014,afiqam,39310.03582,Yes
215079,Home & Living,7.884716351,food container bekas makanan pruta ikea,cinderella,19256.41484,No
50344,Home & Living,3.703971569,Happy Anniversary Topper:),mamishop,98136.01383,Yes
747214,Home & Living,10.69532211,Vacuum flask 450ml / 7.5cm [LT4015],lamart,73909.58812,No
1368992,Home & Living,12.59600463,Decor Lightweight No Double Side Table Sign,xiad,59858.06811,Yes
290337,Women's Apparel,13.55132976,High Waist Thin Straight A-line Woolen Skirt,ct520,71929.79179,No
1031484,Men's Wear,15.64592715,Gildan Premium Cotton Adult Raglan T-Shirt 76500,my_trillio,101115.3696,Yes
474403,Men's Wear,45.75773612,Men Suit Dress Slim Wedding Formal Casual Dress,yaoox,20460.90893,Yes
726380,Women's Apparel,11.25936498,Bergo Dirumah Haja Diamond Crepe Bergo Tali,dews.aut,64832.10882,Yes
1984173,Hobbies & Books,59.87154185,Gender Reveal Baby Romper Pinata,pinata,19841.02578,No
208203,Women's Apparel,13.79587187,Daily Shirt By Hl Size S.m.l,lilie,90194.43126,Yes
279630,Beauty & Personal Care,15.02650839,[FARM STAY] Visible Mask Sheet Acerola 10 Sheets,hwanintern,103602.3079,Yes
1924016,Home & Living,21.71471726,2021 Christmas Decorations Window Glass Stickers,acaijin,79610.62252,No
1041960,Mobile & Gadgets,18.09274648,Vivo Huawei Oppo Heavy Bass In-ear Wired Headphone,xhc00,45650.61025,No
993447,Food & Beverages,18.42976642,Ice Cool Soya Bean 300ml - 24 per pack Halal,shengshen,81863.47429,No
247156,Men's Wear,36.51438712,Men's Long Sleeve Casual Hooded Shirt,antony4,40488.88416,Yes
698668,Health & Wellness,7.809682278,Dettol Antiseptic Liquid 95ml,nurangg,68172.18005,Yes
466261,Women's Apparel,11.53411157,Gamis Mawar Gbm,grosirba,13700.46827,Yes
972248,Home Appliances,52.71884584,Mistral 1.8L Rice Cooker MRC180,mistr,101100.7003,No
